User_ID,Age,Gender,Country,Preferred_Category,Time_Spent_Minutes,Subscribed_Channels,Most_Watched_Genre,Frequent_Keywords,Recommendation_Algorithm,Engagement_Rate,Premium_User,Devices_Used,Advertisement_Interaction,Satisfaction_Score,Video_On_Trending
247,50,Male,Germany,Entertainment,418,42,Technology,DIY,Poor,91.2881745222697,No,Mobile,Medium,4,No
248,36,Male,Canada,Entertainment,512,1,Sports,DIY,Excellent,66.89530774573036,No,Laptop,Medium,6,No
249,17,Other,Russia,Entertainment,312,63,Comedy,Science,Good,43.798602156196594,No,Tablet,Low,9,Yes
250,64,Female,United States,Music,473,35,Sports,Science,Good,57.32595702642831,Yes,Mobile,Medium,10,No
251,46,Other,Canada,Education,244,51,Fashion,Travel,Fair,74.5613905176244,No,Laptop,Medium,6,No
252,18,Female,Germany,Gaming,47,71,Technology,Travel,Good,77.30318987057171,Yes,Smart TV,Low,6,No
253,34,Male,United States,Education,148,45,Technology,Cooking,Excellent,91.98941808189646,Yes,Laptop,Medium,7,No
254,23,Other,Canada,Education,204,77,Comedy,DIY,Good,42.684278889562265,Yes,Smart TV,Low,7,Yes
255,60,Male,Germany,Education,536,65,Comedy,Travel,Fair,29.3410910019395,No,Smart TV,Low,1,No
256,28,Female,Canada,Education,10,14,Sports,Science,Excellent,63.96642667898419,No,Laptop,Medium,8,No
257,45,Female,Germany,Education,570,93,Sports,Travel,Fair,41.57278992795304,Yes,Laptop,Low,1,No
258,21,Female,Russia,Education,105,3,Technology,Cooking,Good,59.45984539489779,Yes,Laptop,Low,9,No
259,18,Male,Canada,Music,422,24,Fashion,Science,Poor,41.99857984559502,No,Laptop,Low,4,No
260,28,Female,Canada,Education,547,65,Fashion,Science,Good,15.299578667817448,Yes,Mobile,Medium,9,Yes
261,41,Male,United States,Gaming,438,48,Comedy,Science,Good,46.94267516589584,No,Mobile,Medium,8,No
262,15,Other,Russia,Gaming,244,10,Fashion,Travel,Fair,69.09178219410327,Yes,Smart TV,Low,9,Yes
263,32,Female,United States,Entertainment,358,13,Technology,DIY,Poor,79.92838076676499,No,Laptop,Medium,6,Yes
264,48,Female,Canada,Entertainment,490,73,Fashion,DIY,Good,49.332627679654685,Yes,Mobile,High,9,Yes
265,31,Female,Russia,Education,405,14,Technology,DIY,Excellent,16.52378902104009,No,Mobile,Low,4,Yes
266,38,Other,Germany,Entertainment,360,10,Comedy,DIY,Excellent,41.46877096494316,Yes,Tablet,High,3,No
267,15,Female,Russia,Entertainment,425,40,Sports,DIY,Fair,78.62939288416982,No,Tablet,Medium,3,Yes
268,31,Male,Russia,Education,60,23,Fashion,Science,Fair,41.285927061707284,Yes,Mobile,High,8,No
269,32,Male,Germany,Entertainment,90,99,Technology,Science,Poor,69.65307936042223,No,Smart TV,Medium,2,No
270,44,Female,Canada,Gaming,45,55,Comedy,Travel,Fair,50.721368167808976,Yes,Mobile,Medium,6,Yes
271,19,Female,Canada,Education,76,63,Technology,Science,Poor,24.12231251093967,Yes,Laptop,Low,9,Yes
272,64,Other,United States,Gaming,490,71,Fashion,Travel,Good,79.61505080230744,Yes,Mobile,High,9,No
273,53,Other,Canada,Gaming,477,42,Technology,Travel,Excellent,8.421345407068703,Yes,Tablet,Low,8,Yes
274,45,Other,Canada,Music,151,99,Comedy,Cooking,Excellent,52.48902827551506,Yes,Tablet,High,8,No
275,52,Female,Germany,Music,365,66,Comedy,Science,Excellent,20.889103424340494,Yes,Laptop,Medium,1,Yes
276,51,Other,United States,Entertainment,480,79,Sports,Travel,Fair,6.706562854137566,No,Mobile,Medium,7,No
277,30,Other,Russia,Gaming,448,73,Sports,DIY,Fair,50.293393708324885,No,Laptop,Low,1,No
278,52,Male,United States,Entertainment,540,47,Fashion,DIY,Good,49.95621559349236,Yes,Smart TV,High,9,Yes
279,13,Other,Canada,Education,136,81,Comedy,Cooking,Fair,70.69009016757208,No,Tablet,High,3,Yes
280,23,Male,United States,Gaming,214,52,Fashion,Travel,Poor,74.47506930519049,Yes,Mobile,Medium,1,Yes
281,40,Male,Russia,Entertainment,38,18,Comedy,Science,Excellent,72.77914886928968,Yes,Mobile,Low,8,Yes
282,37,Other,Germany,Gaming,454,79,Fashion,DIY,Good,40.9558732916755,No,Smart TV,Medium,7,No
283,62,Male,Canada,Entertainment,473,18,Comedy,DIY,Poor,63.168978722656256,Yes,Smart TV,Medium,2,Yes
284,35,Female,Canada,Education,289,24,Fashion,Cooking,Poor,57.69452426439603,Yes,Tablet,Low,7,No
285,43,Female,Russia,Music,160,23,Technology,DIY,Fair,42.15617561169196,No,Smart TV,High,5,No
286,42,Other,Germany,Gaming,249,12,Sports,Travel,Fair,59.72126941859932,Yes,Tablet,High,7,No
287,54,Female,United States,Entertainment,275,23,Technology,Cooking,Excellent,94.72478767062626,Yes,Tablet,Medium,10,No
288,47,Male,Russia,Music,114,21,Sports,DIY,Good,19.289374368137736,No,Laptop,High,7,Yes
289,19,Female,United States,Education,442,64,Fashion,Science,Poor,90.57720957855263,No,Laptop,Low,2,Yes
290,28,Other,Germany,Music,506,90,Comedy,Travel,Fair,5.345551398319836,Yes,Tablet,High,2,No
291,38,Other,Germany,Education,449,72,Comedy,DIY,Fair,30.838921290166066,Yes,Mobile,High,7,No
292,60,Male,Germany,Entertainment,167,94,Fashion,Science,Good,28.814524861152822,Yes,Laptop,Medium,3,Yes
293,64,Other,Germany,Education,181,34,Comedy,Travel,Good,62.63651078809057,Yes,Mobile,High,4,Yes
294,61,Female,United States,Music,503,2,Fashion,DIY,Fair,13.122495177729032,Yes,Smart TV,Low,7,No
295,14,Other,Russia,Entertainment,320,69,Technology,Cooking,Fair,88.23476118397538,Yes,Mobile,Medium,2,No
296,13,Male,Russia,Entertainment,412,31,Fashion,Science,Excellent,82.85514084650413,Yes,Smart TV,Low,2,No
297,60,Other,United States,Gaming,472,97,Comedy,DIY,Good,65.20658196852777,No,Tablet,High,9,Yes
298,24,Female,Germany,Entertainment,376,68,Comedy,Cooking,Poor,45.841383179219775,Yes,Tablet,High,1,Yes
299,17,Male,Germany,Entertainment,559,70,Fashion,Travel,Fair,93.29560421420784,Yes,Tablet,Medium,3,Yes
300,49,Female,Canada,Entertainment,264,87,Fashion,Travel,Fair,83.0746554720556,No,Smart TV,Low,10,No
301,44,Male,Canada,Gaming,217,19,Fashion,Science,Fair,49.93151480812449,Yes,Mobile,High,4,Yes
302,21,Other,United States,Education,459,72,Fashion,Science,Fair,70.18733544543112,Yes,Laptop,High,5,No
303,53,Male,Russia,Music,104,13,Sports,Travel,Excellent,56.69299521796846,No,Laptop,Medium,3,Yes
304,47,Male,Canada,Entertainment,487,65,Sports,Cooking,Good,58.794223838826454,Yes,Mobile,High,9,No
305,31,Other,Canada,Music,199,6,Technology,Travel,Fair,33.097606943747124,No,Laptop,High,5,Yes
306,60,Female,Russia,Music,493,71,Sports,DIY,Good,46.208460462489676,No,Smart TV,High,7,No
307,28,Other,Canada,Entertainment,545,27,Comedy,DIY,Poor,7.812143078974421,No,Smart TV,Low,7,No
308,15,Male,Russia,Music,432,79,Sports,Cooking,Poor,35.73486916645925,No,Laptop,Low,9,No
309,32,Other,United States,Education,142,52,Sports,DIY,Poor,69.5828515362152,No,Laptop,Low,2,Yes
310,36,Male,Canada,Music,64,98,Comedy,DIY,Poor,95.32160305061863,No,Smart TV,High,3,Yes
311,45,Other,Germany,Music,519,87,Sports,Science,Good,96.30641127630203,No,Mobile,Medium,4,No
312,36,Other,United States,Gaming,550,48,Fashion,DIY,Poor,55.57228691248917,Yes,Laptop,Medium,8,No
313,64,Female,Canada,Education,419,88,Sports,Cooking,Poor,60.66222518095821,No,Laptop,Medium,1,No
314,23,Male,Russia,Music,220,79,Sports,Travel,Fair,18.57211855009675,No,Tablet,Low,9,No
315,61,Female,United States,Entertainment,302,99,Sports,Cooking,Fair,69.53081080935307,Yes,Tablet,Low,5,No
316,20,Male,Canada,Music,124,68,Fashion,Science,Fair,7.065879267438624,Yes,Mobile,Low,4,No
317,48,Other,United States,Entertainment,268,44,Fashion,Cooking,Excellent,28.468568579944453,No,Smart TV,Low,8,No
318,50,Male,Germany,Education,131,17,Technology,Travel,Fair,66.83633472854422,No,Mobile,High,9,No
319,52,Female,Canada,Education,308,95,Technology,Travel,Poor,31.03101315434893,No,Mobile,Medium,3,No
320,32,Female,Canada,Gaming,390,38,Fashion,Cooking,Good,4.984687411445432,No,Mobile,Medium,4,Yes
321,47,Female,Russia,Entertainment,570,10,Comedy,Travel,Poor,83.18704093509638,Yes,Laptop,Low,1,No
322,60,Male,United States,Entertainment,510,54,Technology,Science,Good,31.033000713456303,Yes,Smart TV,Medium,3,No
323,37,Female,Germany,Education,306,91,Sports,Cooking,Poor,6.310522485867843,No,Smart TV,Medium,10,No
324,47,Female,Russia,Entertainment,371,6,Sports,DIY,Excellent,7.478816450286518,Yes,Laptop,Low,5,No
325,37,Female,Canada,Entertainment,598,6,Sports,Cooking,Fair,25.175879878875364,Yes,Mobile,Low,8,Yes
326,41,Other,Russia,Music,472,52,Comedy,DIY,Poor,17.801594722152625,Yes,Tablet,Low,1,No
327,30,Other,Russia,Gaming,447,15,Technology,DIY,Fair,77.43001177801509,Yes,Laptop,Low,1,No
328,58,Male,Germany,Music,136,68,Fashion,Cooking,Excellent,32.168404666703445,No,Mobile,High,3,No
329,30,Male,Canada,Education,206,57,Fashion,Travel,Excellent,80.46957850398326,Yes,Mobile,Medium,9,No
330,14,Female,Germany,Entertainment,230,56,Comedy,DIY,Fair,17.38459978231528,Yes,Mobile,High,9,No
331,47,Other,Canada,Entertainment,100,7,Fashion,DIY,Fair,49.28791795440838,No,Mobile,Medium,1,Yes
332,28,Female,United States,Education,420,51,Comedy,Cooking,Good,68.80371335531288,Yes,Tablet,High,4,No
333,53,Female,United States,Entertainment,17,58,Fashion,DIY,Fair,65.19908538658548,No,Tablet,Low,8,No
334,48,Other,Germany,Education,553,64,Fashion,Cooking,Fair,60.112940993026875,No,Laptop,High,2,No
335,45,Other,Russia,Gaming,477,26,Comedy,DIY,Good,92.48216019311698,Yes,Mobile,Low,4,Yes
336,16,Other,Canada,Entertainment,329,58,Fashion,DIY,Poor,22.852514770674436,Yes,Laptop,Low,7,Yes
337,45,Male,Canada,Music,403,31,Technology,Cooking,Good,49.37192044621054,No,Mobile,High,7,Yes
338,26,Male,Germany,Music,278,66,Fashion,Cooking,Poor,88.39925500724087,Yes,Tablet,Medium,5,Yes
339,33,Female,Russia,Gaming,200,92,Sports,Science,Poor,7.789376559515704,No,Laptop,High,7,No
340,60,Male,Russia,Education,70,13,Comedy,Travel,Poor,5.588826825307525,No,Smart TV,Low,6,No
341,32,Other,Canada,Entertainment,447,18,Fashion,Science,Good,23.33022875582914,Yes,Laptop,Low,2,Yes
342,20,Other,United States,Entertainment,273,94,Technology,Cooking,Good,63.30212195380185,No,Smart TV,Medium,9,Yes
343,19,Male,Canada,Music,104,75,Fashion,DIY,Excellent,25.98796264498069,No,Laptop,Medium,5,No
344,15,Female,United States,Education,562,13,Fashion,Travel,Poor,19.023988380879896,Yes,Tablet,Medium,2,Yes
345,29,Female,Germany,Education,479,24,Sports,Cooking,Good,45.88023153582921,Yes,Smart TV,Low,6,No
346,45,Male,Russia,Entertainment,523,57,Technology,Science,Excellent,61.35980687694115,No,Tablet,High,10,Yes
347,60,Female,Canada,Entertainment,203,29,Fashion,DIY,Poor,24.85577070167404,Yes,Laptop,Medium,5,Yes
348,24,Female,Germany,Music,491,56,Fashion,DIY,Good,30.069118672374206,No,Tablet,Low,2,Yes
349,63,Female,Russia,Education,345,54,Sports,Cooking,Good,61.35593048115139,Yes,Mobile,High,10,Yes
350,34,Other,United States,Entertainment,444,5,Comedy,DIY,Good,94.57384219894527,No,Smart TV,Medium,10,Yes
351,34,Other,Germany,Entertainment,205,35,Comedy,Science,Fair,67.47417274380882,Yes,Mobile,High,7,Yes
352,58,Male,Germany,Music,258,19,Comedy,DIY,Excellent,78.29041435845599,Yes,Smart TV,High,10,No
353,42,Other,Canada,Music,507,55,Sports,Science,Good,36.68100947554688,Yes,Tablet,Low,2,No
354,50,Female,Germany,Entertainment,221,77,Comedy,DIY,Fair,27.22543593844661,Yes,Tablet,Low,7,No
355,50,Other,Germany,Gaming,475,69,Technology,Travel,Excellent,45.426774320262254,Yes,Mobile,Low,6,No
356,57,Male,Canada,Music,230,44,Comedy,Cooking,Excellent,80.71328287116737,No,Mobile,High,4,Yes
357,63,Other,Germany,Entertainment,282,78,Comedy,Cooking,Fair,45.629964179055584,No,Laptop,Medium,4,No
358,20,Female,United States,Gaming,163,38,Fashion,DIY,Excellent,84.6725408789861,Yes,Mobile,Medium,6,Yes
359,39,Female,Canada,Entertainment,258,62,Technology,Cooking,Fair,98.8771980695127,No,Smart TV,Medium,9,Yes
360,39,Male,United States,Education,288,22,Sports,Travel,Poor,7.202666573033634,Yes,Smart TV,Low,10,Yes
361,46,Other,Canada,Gaming,449,73,Technology,Science,Good,4.541015608370369,No,Smart TV,Medium,6,No
362,33,Other,Russia,Education,285,40,Comedy,Travel,Fair,14.958970291336183,No,Laptop,Medium,6,Yes
363,42,Other,Germany,Entertainment,523,26,Fashion,Travel,Excellent,38.43696757343462,No,Laptop,Low,1,Yes
364,45,Female,Russia,Gaming,97,5,Sports,Science,Excellent,13.104220914543241,Yes,Smart TV,Medium,5,Yes
365,40,Male,United States,Education,514,93,Technology,Cooking,Poor,87.0664477618756,Yes,Mobile,Medium,1,Yes
366,59,Other,Russia,Music,599,54,Technology,Science,Poor,2.31462510270638,No,Tablet,Medium,9,No
367,45,Female,United States,Gaming,250,86,Comedy,Science,Poor,31.579271633582252,No,Laptop,High,10,Yes
368,17,Female,Russia,Music,245,49,Comedy,Science,Poor,18.469462949420535,No,Mobile,High,4,No
369,60,Female,United States,Music,137,3,Sports,Cooking,Poor,93.15393301575324,No,Laptop,Low,2,Yes
370,31,Other,Germany,Education,512,92,Comedy,Science,Good,66.9481004890028,Yes,Laptop,Low,9,No
371,16,Other,Russia,Entertainment,209,38,Fashion,Travel,Fair,91.20302564513744,Yes,Tablet,High,6,No
372,47,Other,United States,Education,552,14,Sports,Science,Poor,97.23287103103934,No,Laptop,Low,10,No
373,61,Other,United States,Entertainment,511,47,Comedy,Science,Poor,49.70982436773692,Yes,Laptop,Low,3,No
374,29,Other,Russia,Education,501,14,Sports,DIY,Good,23.431910804802627,No,Tablet,Medium,2,No
375,56,Other,Russia,Education,30,75,Technology,DIY,Fair,19.372878619658927,Yes,Smart TV,Low,6,No
376,40,Other,Russia,Gaming,243,73,Sports,Travel,Poor,22.291886168584053,No,Laptop,Low,10,No
377,42,Other,Germany,Entertainment,425,38,Technology,Cooking,Fair,70.85933076220029,Yes,Laptop,Medium,6,Yes
378,41,Other,Germany,Music,157,64,Sports,DIY,Fair,4.044572812300073,No,Smart TV,Medium,9,Yes
379,58,Female,Germany,Entertainment,38,44,Comedy,Travel,Good,5.136107303271487,Yes,Smart TV,High,5,No
380,18,Other,Russia,Entertainment,370,70,Technology,DIY,Good,60.814294238315,No,Smart TV,Low,9,No
381,47,Male,United States,Education,317,65,Sports,DIY,Poor,64.20571467374066,Yes,Smart TV,Medium,5,No
382,53,Female,United States,Music,171,25,Fashion,Cooking,Excellent,66.52629243224601,No,Mobile,Low,2,Yes
383,49,Other,United States,Gaming,70,16,Comedy,Cooking,Good,37.188050458859124,No,Smart TV,Low,1,Yes
384,36,Male,Canada,Education,134,15,Sports,DIY,Fair,80.59448887141531,Yes,Smart TV,High,9,Yes
385,41,Other,Russia,Gaming,465,98,Sports,DIY,Fair,53.36245877266176,Yes,Smart TV,High,10,No
386,61,Male,United States,Gaming,80,81,Technology,Cooking,Poor,10.546563000941944,Yes,Mobile,High,7,No
387,58,Male,Russia,Entertainment,475,3,Technology,Cooking,Poor,79.70993070673453,No,Tablet,High,3,No
388,43,Male,Russia,Music,252,67,Comedy,Travel,Poor,95.30677862704583,No,Smart TV,High,6,Yes
389,47,Male,United States,Entertainment,499,37,Technology,DIY,Fair,6.003631300235868,No,Mobile,Medium,10,No
390,45,Female,Russia,Music,230,81,Sports,Cooking,Good,39.13513387005799,Yes,Laptop,High,4,No
391,64,Female,Canada,Gaming,482,55,Sports,DIY,Excellent,48.751604483474765,No,Tablet,Medium,9,No
392,33,Male,Canada,Entertainment,542,38,Technology,Travel,Good,14.647076007831695,Yes,Mobile,High,2,Yes
393,44,Other,United States,Gaming,503,63,Comedy,Science,Excellent,86.77089477828771,No,Smart TV,Medium,4,No
394,35,Male,Russia,Education,91,1,Fashion,DIY,Good,28.4149644890044,No,Tablet,Low,1,No
395,45,Female,Canada,Music,531,71,Sports,Travel,Poor,78.300853993816,No,Mobile,High,7,Yes
396,15,Other,United States,Gaming,21,90,Sports,Science,Fair,67.0994482028316,Yes,Mobile,Medium,4,Yes
397,30,Female,Germany,Gaming,272,19,Technology,DIY,Excellent,59.804582246702346,No,Mobile,High,5,Yes
398,37,Female,Germany,Music,458,52,Fashion,Travel,Good,19.21428486965544,No,Mobile,Medium,1,Yes
399,54,Other,Germany,Gaming,201,30,Sports,Science,Fair,22.07035205509057,Yes,Mobile,Medium,2,No
400,43,Male,Germany,Education,123,55,Fashion,Travel,Excellent,4.734840474656932,No,Mobile,High,4,No
401,15,Male,Canada,Gaming,35,14,Fashion,Travel,Excellent,24.071242978226636,Yes,Mobile,Medium,2,No
402,52,Male,United States,Gaming,508,13,Sports,Travel,Fair,34.54436094605141,No,Mobile,Low,1,Yes
403,58,Male,Canada,Music,517,84,Fashion,Travel,Poor,83.31453038624254,No,Laptop,High,10,Yes
404,36,Other,Germany,Music,554,90,Fashion,Science,Fair,36.63926667148053,Yes,Laptop,Low,1,Yes
405,62,Other,Russia,Education,71,27,Technology,Cooking,Poor,75.46217827656065,No,Smart TV,Medium,6,Yes
406,44,Other,Germany,Gaming,238,89,Technology,Travel,Good,43.944228129548755,Yes,Smart TV,Medium,2,No
407,59,Female,Russia,Entertainment,44,9,Fashion,Science,Good,78.48683119938885,Yes,Smart TV,High,3,No
408,34,Other,United States,Education,465,41,Comedy,Travel,Fair,97.62716004370398,No,Smart TV,Low,5,Yes
409,35,Male,Canada,Entertainment,597,48,Fashion,DIY,Poor,23.98415580575801,No,Smart TV,Low,3,No
410,14,Female,Russia,Gaming,511,12,Sports,DIY,Good,86.23416119638762,No,Smart TV,High,6,No
411,39,Male,Germany,Gaming,34,10,Comedy,Cooking,Poor,62.18240863057747,No,Laptop,Low,7,Yes
412,54,Male,Canada,Music,578,6,Technology,Science,Poor,81.72942615886548,No,Laptop,High,10,No
413,14,Other,Russia,Education,41,34,Comedy,DIY,Poor,65.15859022678052,Yes,Laptop,High,6,No
414,38,Other,United States,Entertainment,21,52,Technology,Science,Fair,42.394950727415015,Yes,Mobile,Medium,2,No
415,29,Male,Russia,Gaming,328,41,Comedy,DIY,Poor,22.807493944179036,Yes,Mobile,Medium,9,Yes
416,52,Male,Russia,Gaming,10,83,Fashion,Science,Fair,7.003522533116502,Yes,Smart TV,Low,2,Yes
417,45,Female,United States,Music,444,6,Technology,Travel,Good,53.5518364460717,Yes,Tablet,High,6,Yes
418,21,Other,Canada,Music,145,2,Sports,Travel,Good,99.03260945268656,No,Laptop,High,9,Yes
419,55,Female,United States,Music,205,15,Comedy,DIY,Excellent,73.80418050142062,Yes,Tablet,High,9,No
420,60,Female,Canada,Education,142,17,Fashion,Cooking,Excellent,32.73455413990166,Yes,Smart TV,High,2,Yes
421,51,Female,Canada,Education,95,16,Comedy,DIY,Good,82.72048000867352,No,Laptop,Medium,9,No
422,41,Male,Canada,Gaming,485,28,Comedy,DIY,Poor,76.89840001764065,No,Tablet,Low,8,No
423,54,Female,Russia,Entertainment,333,85,Sports,Cooking,Poor,28.16357933534568,No,Laptop,Medium,7,Yes
424,38,Female,Germany,Education,189,72,Comedy,Travel,Good,1.4307489794234685,No,Tablet,High,8,Yes
425,47,Male,Germany,Music,525,10,Sports,Travel,Good,11.81626385339496,Yes,Smart TV,Low,10,Yes
426,62,Other,Russia,Music,184,10,Technology,DIY,Excellent,87.73061903120576,No,Smart TV,Low,8,Yes
427,37,Other,Canada,Education,30,10,Sports,Science,Poor,83.65630353048718,Yes,Mobile,High,1,No
428,36,Female,United States,Gaming,114,73,Sports,DIY,Good,29.520900087836242,No,Tablet,High,9,No
429,25,Male,United States,Gaming,587,28,Technology,Travel,Excellent,28.51954262844204,No,Laptop,Medium,6,No
430,19,Other,Germany,Gaming,452,24,Sports,Science,Excellent,79.28649871024712,Yes,Tablet,Medium,1,Yes
431,48,Female,Canada,Gaming,58,19,Fashion,Cooking,Poor,93.7737469895422,Yes,Mobile,High,1,Yes
432,57,Female,Russia,Music,537,97,Comedy,Travel,Excellent,77.91372567975999,No,Mobile,High,7,Yes
433,32,Male,Russia,Education,154,68,Sports,Cooking,Excellent,60.55786770307615,Yes,Mobile,Medium,10,Yes
434,13,Female,Germany,Music,349,56,Comedy,Travel,Fair,24.267135033180452,No,Mobile,Low,2,No
435,20,Other,Canada,Entertainment,363,67,Sports,Travel,Good,52.574791409526064,No,Laptop,Low,6,Yes
436,58,Male,United States,Gaming,84,42,Technology,Science,Poor,23.351185859326463,Yes,Laptop,Low,5,No
437,28,Other,United States,Gaming,587,12,Technology,Travel,Good,80.80114200967736,Yes,Mobile,Medium,5,No
438,26,Other,Russia,Entertainment,328,18,Comedy,DIY,Fair,38.696107951773726,Yes,Laptop,High,10,No
439,24,Other,Germany,Entertainment,96,23,Comedy,Cooking,Poor,83.36972169940262,No,Mobile,Low,6,Yes
440,63,Female,Russia,Music,562,84,Comedy,Travel,Good,38.160921798272526,Yes,Smart TV,High,8,Yes
441,35,Female,United States,Entertainment,51,6,Technology,DIY,Excellent,82.41494051998913,Yes,Mobile,Medium,5,No
442,27,Other,Russia,Gaming,102,53,Comedy,Cooking,Poor,33.331781516524195,No,Smart TV,Medium,8,Yes
443,40,Other,Canada,Entertainment,516,98,Sports,DIY,Fair,44.013270461766986,Yes,Mobile,High,5,Yes
444,46,Male,United States,Music,538,42,Sports,Travel,Excellent,61.54884193426575,Yes,Mobile,High,10,Yes
445,14,Male,United States,Entertainment,274,66,Comedy,DIY,Fair,7.028761402991868,Yes,Laptop,High,6,No
446,44,Female,Russia,Entertainment,301,30,Technology,Cooking,Excellent,94.82070618154644,Yes,Smart TV,High,8,No
447,35,Female,Russia,Music,473,9,Sports,Cooking,Good,57.36057861238032,No,Laptop,Low,2,No
448,34,Male,Germany,Music,569,91,Technology,Cooking,Good,50.78200146908023,Yes,Mobile,High,7,No
449,63,Other,Russia,Music,106,42,Technology,Travel,Good,83.93939711199121,No,Smart TV,Low,3,No
450,37,Female,Canada,Gaming,104,34,Technology,Science,Fair,86.57627298968276,No,Mobile,Medium,9,Yes
451,34,Other,Germany,Gaming,335,40,Comedy,DIY,Poor,52.2260404529016,Yes,Smart TV,Low,10,Yes
452,34,Male,Germany,Entertainment,83,88,Technology,Cooking,Good,92.72623257936374,No,Tablet,High,7,No
453,61,Female,United States,Gaming,345,17,Technology,Cooking,Fair,6.4737766076480625,Yes,Smart TV,Low,3,No
454,64,Female,Canada,Education,77,29,Comedy,Science,Excellent,11.322579225121753,No,Tablet,Medium,8,No
