Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Free Laptop Scheme,Social Welfare,2856,2,1,1,4,The scheme has significantly helped in accessing healthcare facilities.,Chennai,31-40,Male,Homemaker,High School,Low,Urban,5,1,1,2023-05-25,In-person
Free Laptop Scheme,Social Welfare,507,3,4,2,1,The scheme has significantly helped in accessing healthcare facilities.,Chennai,51-60,Male,Professional,High School,High,Rural,3,3,4,2023-05-26,In-person
Kalaignar Health Insurance,Social Welfare,285,2,1,3,3,The agricultural scheme provided necessary aid in tough times.,Salem,41-50,Other,Business,Graduate,Low,Urban,5,1,1,2023-05-27,Online
Uzhavar Naal Scheme,Social Welfare,351,2,1,3,3,The education scheme needs improvement in terms of infrastructure.,Salem,41-50,Other,Student,Graduate,Low,Urban,1,2,5,2023-05-28,In-person
Wage Protection Scheme,Social Welfare,500,5,2,2,1,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Female,Professional,Graduate,Medium,Rural,4,1,3,2023-05-29,Online
Pensión de Viudedad,Women Empowerment,1729,1,2,5,5,The agricultural scheme provided necessary aid in tough times.,Chennai,31-40,Other,Professional,Graduate,Low,Urban,2,5,3,2023-05-30,In-person
Organic Farming Mission,Healthcare,1032,5,5,5,2,Good initiative but awareness needs to be increased.,Chennai,41-50,Other,Unemployed,Graduate,Low,Urban,4,5,4,2023-05-31,Phone
Free DTH Scheme,Women Empowerment,834,5,1,1,4,The scheme has significantly helped in accessing healthcare facilities.,Trichy,18-30,Other,Homemaker,Graduate,Low,Urban,5,5,4,2023-06-01,Phone
Organic Farming Mission,Women Empowerment,2754,4,1,2,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,61+,Female,Professional,Postgraduate,High,Urban,2,5,1,2023-06-02,Online
Organic Farming Mission,Healthcare,3957,4,1,3,3,The women empowerment scheme needs more promotion in rural areas.,Madurai,41-50,Male,Student,High School,Low,Rural,1,2,2,2023-06-03,Phone
Pensión de Viudedad,Women Empowerment,4407,2,3,1,3,Satisfied with the welfare program; could improve ease of access.,Chennai,41-50,Female,Homemaker,High School,Low,Rural,5,3,2,2023-06-04,In-person
Uzhavar Naal Scheme,Education,1925,1,5,5,1,The education scheme needs improvement in terms of infrastructure.,Trichy,18-30,Other,Business,Doctorate,Low,Urban,5,3,3,2023-06-05,Phone
Nehru Trophy for School Education,Healthcare,115,3,2,2,2,Good initiative but awareness needs to be increased.,Coimbatore,18-30,Male,Student,Graduate,Low,Urban,5,3,1,2023-06-06,Phone
Ennum Ezhuthum,Social Welfare,1702,1,4,1,2,The women empowerment scheme needs more promotion in rural areas.,Salem,61+,Female,Business,Postgraduate,Low,Urban,4,1,4,2023-06-07,Online
Free Laptop Scheme,Healthcare,1702,3,1,5,2,Satisfied with the welfare program; could improve ease of access.,Trichy,18-30,Female,Homemaker,Postgraduate,Medium,Urban,2,3,3,2023-06-08,Phone
Nehru Trophy for School Education,Healthcare,4284,2,4,4,4,Satisfied with the welfare program; could improve ease of access.,Salem,18-30,Other,Unemployed,Doctorate,Low,Urban,1,1,4,2023-06-09,In-person
Uzhavar Naal Scheme,Education,3411,1,4,1,5,The agricultural scheme provided necessary aid in tough times.,Trichy,61+,Female,Business,Postgraduate,Low,Urban,1,1,2,2023-06-10,In-person
Free Laptop Scheme,Women Empowerment,1951,5,2,5,5,The scheme has significantly helped in accessing healthcare facilities.,Chennai,51-60,Male,Student,High School,High,Urban,4,1,3,2023-06-11,Phone
Nehru Trophy for School Education,Women Empowerment,3936,4,5,5,3,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,51-60,Male,Business,Postgraduate,Low,Rural,5,5,5,2023-06-12,In-person
Ennum Ezhuthum,Healthcare,2051,3,3,3,4,Good initiative but awareness needs to be increased.,Salem,51-60,Male,Unemployed,Postgraduate,Medium,Urban,3,3,4,2023-06-13,In-person
Organic Farming Mission,Agriculture,4227,2,5,4,4,The agricultural scheme provided necessary aid in tough times.,Coimbatore,18-30,Female,Unemployed,Graduate,High,Urban,5,5,4,2023-06-14,Online
Wage Protection Scheme,Women Empowerment,3925,2,4,1,3,Satisfied with the welfare program; could improve ease of access.,Chennai,51-60,Female,Professional,Doctorate,Medium,Urban,1,2,3,2023-06-15,In-person
Uzhavar Naal Scheme,Women Empowerment,4463,5,5,2,4,The agricultural scheme provided necessary aid in tough times.,Salem,18-30,Male,Professional,High School,Medium,Rural,4,2,3,2023-06-16,In-person
Wage Protection Scheme,Women Empowerment,2536,2,3,1,2,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,18-30,Female,Unemployed,High School,Medium,Urban,2,5,4,2023-06-17,Online
Kalaignar Health Insurance,Education,388,1,3,3,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,31-40,Male,Professional,High School,Medium,Urban,1,2,2,2023-06-18,Phone
Amma Free Clinics,Education,3872,4,3,2,1,The women empowerment scheme needs more promotion in rural areas.,Salem,31-40,Other,Professional,Doctorate,Medium,Rural,5,3,3,2023-06-19,Online
Uzhavar Naal Scheme,Social Welfare,1526,1,4,3,3,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,41-50,Male,Student,Graduate,Low,Urban,2,1,1,2023-06-20,In-person
Pensión de Viudedad,Social Welfare,4715,1,5,2,1,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,51-60,Other,Unemployed,High School,Medium,Urban,4,2,2,2023-06-21,Phone
Wage Protection Scheme,Healthcare,2393,5,2,2,4,The women empowerment scheme needs more promotion in rural areas.,Trichy,61+,Male,Professional,Graduate,Low,Urban,1,3,5,2023-06-22,In-person
Organic Farming Mission,Social Welfare,102,5,3,3,2,Satisfied with the welfare program; could improve ease of access.,Madurai,41-50,Male,Professional,Graduate,Medium,Urban,1,1,5,2023-06-23,Phone
Kalaignar Health Insurance,Healthcare,3126,3,2,3,5,Good initiative but awareness needs to be increased.,Salem,41-50,Male,Unemployed,Postgraduate,Medium,Urban,3,3,1,2023-06-24,In-person
Amma Free Clinics,Women Empowerment,2460,2,2,1,1,The women empowerment scheme needs more promotion in rural areas.,Trichy,41-50,Female,Business,Graduate,Medium,Urban,4,2,3,2023-06-25,Online
Transgender Welfare Board,Healthcare,2049,3,4,3,1,The women empowerment scheme needs more promotion in rural areas.,Salem,18-30,Other,Homemaker,Doctorate,Medium,Rural,3,3,5,2023-06-26,Phone
Organic Farming Mission,Women Empowerment,2794,5,3,5,2,The education scheme needs improvement in terms of infrastructure.,Chennai,51-60,Other,Business,Postgraduate,Medium,Urban,5,4,1,2023-06-27,Online
Organic Farming Mission,Agriculture,3837,3,4,4,2,The women empowerment scheme needs more promotion in rural areas.,Chennai,51-60,Female,Professional,Doctorate,Low,Urban,5,2,3,2023-06-28,In-person
Wage Protection Scheme,Social Welfare,4339,4,4,3,3,The scheme has significantly helped in accessing healthcare facilities.,Chennai,61+,Other,Business,Postgraduate,Low,Urban,4,5,1,2023-06-29,Phone
Free Laptop Scheme,Agriculture,3101,1,5,1,5,The agricultural scheme provided necessary aid in tough times.,Madurai,31-40,Other,Homemaker,Doctorate,Low,Rural,4,4,4,2023-06-30,Online
Amma Free Clinics,Women Empowerment,4423,5,4,2,2,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,51-60,Male,Unemployed,High School,Low,Urban,4,1,1,2023-07-01,In-person
Amma Free Clinics,Women Empowerment,4666,2,5,3,5,The agricultural scheme provided necessary aid in tough times.,Madurai,51-60,Other,Professional,High School,Low,Rural,4,4,2,2023-07-02,Phone
Wage Protection Scheme,Women Empowerment,3009,5,5,3,2,The agricultural scheme provided necessary aid in tough times.,Trichy,18-30,Female,Professional,Graduate,Medium,Urban,2,1,2,2023-07-03,Phone
Pensión de Viudedad,Women Empowerment,2966,5,3,4,3,The agricultural scheme provided necessary aid in tough times.,Salem,61+,Female,Homemaker,Graduate,Low,Rural,4,4,4,2023-07-04,Phone
Organic Farming Mission,Women Empowerment,1603,1,2,2,1,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Female,Unemployed,Doctorate,Low,Rural,3,2,3,2023-07-05,Online
Wage Protection Scheme,Women Empowerment,3958,2,3,2,1,Satisfied with the welfare program; could improve ease of access.,Trichy,51-60,Other,Homemaker,Doctorate,High,Rural,4,1,3,2023-07-06,In-person
Organic Farming Mission,Education,1789,3,5,4,4,Satisfied with the welfare program; could improve ease of access.,Chennai,41-50,Female,Student,Graduate,High,Rural,4,1,5,2023-07-07,Phone
Free Laptop Scheme,Healthcare,4925,2,1,2,3,The agricultural scheme provided necessary aid in tough times.,Coimbatore,41-50,Female,Business,Doctorate,High,Urban,1,2,1,2023-07-08,Online
Organic Farming Mission,Social Welfare,4750,3,2,5,2,The women empowerment scheme needs more promotion in rural areas.,Chennai,41-50,Female,Homemaker,High School,High,Rural,5,2,4,2023-07-09,In-person
Wage Protection Scheme,Healthcare,2175,3,2,1,2,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Female,Professional,Postgraduate,Low,Rural,2,3,4,2023-07-10,In-person
Pensión de Viudedad,Education,1905,5,1,5,3,The agricultural scheme provided necessary aid in tough times.,Trichy,61+,Female,Professional,High School,Low,Urban,4,4,3,2023-07-11,In-person
Nehru Trophy for School Education,Agriculture,3071,5,3,5,3,The scheme has significantly helped in accessing healthcare facilities.,Madurai,61+,Male,Professional,Doctorate,Medium,Urban,3,4,5,2023-07-12,Online
Wage Protection Scheme,Women Empowerment,1445,5,1,3,3,Good initiative but awareness needs to be increased.,Chennai,41-50,Female,Business,Postgraduate,High,Rural,4,4,1,2023-07-13,Phone
Organic Farming Mission,Education,4591,1,1,3,5,The agricultural scheme provided necessary aid in tough times.,Chennai,41-50,Female,Student,Postgraduate,Low,Urban,4,3,4,2023-07-14,Online
Kalaignar Health Insurance,Women Empowerment,2150,5,3,3,3,The agricultural scheme provided necessary aid in tough times.,Trichy,31-40,Male,Professional,Doctorate,Low,Rural,1,3,1,2023-07-15,Online
Organic Farming Mission,Education,3603,3,1,5,3,The agricultural scheme provided necessary aid in tough times.,Chennai,18-30,Male,Business,High School,Medium,Urban,2,4,3,2023-07-16,Online
Climate Resilient Agriculture Scheme,Healthcare,3293,5,1,2,3,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,51-60,Female,Business,Postgraduate,Low,Urban,4,2,4,2023-07-17,Online
Free Laptop Scheme,Women Empowerment,584,2,5,5,1,The education scheme needs improvement in terms of infrastructure.,Coimbatore,41-50,Male,Student,High School,Medium,Urban,2,2,3,2023-07-18,Phone
Uzhavar Naal Scheme,Women Empowerment,2962,4,4,1,3,Satisfied with the welfare program; could improve ease of access.,Chennai,51-60,Male,Professional,Graduate,Medium,Rural,1,1,5,2023-07-19,Phone
Wage Protection Scheme,Healthcare,1223,2,3,3,4,Satisfied with the welfare program; could improve ease of access.,Coimbatore,31-40,Female,Professional,Graduate,Low,Urban,5,3,4,2023-07-20,Phone
Organic Farming Mission,Social Welfare,3677,1,5,4,4,The education scheme needs improvement in terms of infrastructure.,Salem,61+,Other,Professional,Postgraduate,Low,Rural,5,4,1,2023-07-21,Online
Free DTH Scheme,Healthcare,3366,1,3,1,1,The scheme has significantly helped in accessing healthcare facilities.,Salem,61+,Female,Unemployed,Graduate,High,Rural,4,4,2,2023-07-22,Online
Transgender Welfare Board,Social Welfare,1646,5,1,1,3,Good initiative but awareness needs to be increased.,Chennai,51-60,Other,Professional,High School,Low,Urban,4,5,4,2023-07-23,Online
Makkalai Thedi Maruthuvam,Education,461,1,5,3,5,Good initiative but awareness needs to be increased.,Salem,61+,Other,Student,High School,Medium,Urban,5,5,3,2023-07-24,Phone
Pensión de Viudedad,Education,1376,3,2,4,5,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Other,Professional,Postgraduate,Low,Rural,2,1,5,2023-07-25,In-person
Wage Protection Scheme,Agriculture,3833,3,2,3,4,The agricultural scheme provided necessary aid in tough times.,Salem,61+,Female,Homemaker,Graduate,Medium,Urban,5,3,1,2023-07-26,Online
Free Sanitary Napkin Scheme,Agriculture,2776,2,1,3,4,The agricultural scheme provided necessary aid in tough times.,Salem,18-30,Female,Unemployed,Doctorate,Medium,Rural,5,5,4,2023-07-27,Phone
Ennum Ezhuthum,Social Welfare,3573,3,2,4,1,The scheme has significantly helped in accessing healthcare facilities.,Trichy,18-30,Male,Professional,High School,Medium,Urban,3,1,2,2023-07-28,In-person
Nehru Trophy for School Education,Women Empowerment,4614,4,1,4,3,The agricultural scheme provided necessary aid in tough times.,Trichy,61+,Female,Student,Doctorate,Low,Rural,5,1,1,2023-07-29,In-person
Uzhavar Naal Scheme,Social Welfare,3242,1,4,5,1,The women empowerment scheme needs more promotion in rural areas.,Chennai,31-40,Other,Student,High School,Medium,Urban,5,5,5,2023-07-30,Phone
Pensión de Viudedad,Healthcare,938,1,5,1,4,Satisfied with the welfare program; could improve ease of access.,Chennai,31-40,Male,Student,High School,Low,Rural,2,1,4,2023-07-31,In-person
Organic Farming Mission,Agriculture,4816,4,3,5,2,The education scheme needs improvement in terms of infrastructure.,Madurai,61+,Other,Business,Graduate,High,Urban,1,1,1,2023-08-01,Online
Wage Protection Scheme,Education,1029,2,4,3,4,Satisfied with the welfare program; could improve ease of access.,Madurai,61+,Male,Professional,Graduate,High,Urban,1,4,5,2023-08-02,Online
Wage Protection Scheme,Healthcare,3945,3,1,2,5,Good initiative but awareness needs to be increased.,Trichy,18-30,Male,Homemaker,Graduate,Low,Urban,2,3,3,2023-08-03,Online
Wage Protection Scheme,Social Welfare,976,3,2,5,1,The education scheme needs improvement in terms of infrastructure.,Chennai,31-40,Female,Professional,High School,Medium,Urban,1,2,1,2023-08-04,Phone
Organic Farming Mission,Women Empowerment,4084,1,3,4,1,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,18-30,Female,Unemployed,Postgraduate,Low,Urban,5,1,1,2023-08-05,Online
Amma Free Clinics,Education,1253,2,5,2,1,Satisfied with the welfare program; could improve ease of access.,Coimbatore,61+,Other,Homemaker,Graduate,Low,Urban,3,3,4,2023-08-06,Online
Pensión de Viudedad,Education,1818,5,1,2,5,The education scheme needs improvement in terms of infrastructure.,Chennai,31-40,Female,Homemaker,Postgraduate,Low,Urban,4,5,4,2023-08-07,Phone
Free Sanitary Napkin Scheme,Agriculture,827,5,5,5,2,Satisfied with the welfare program; could improve ease of access.,Salem,18-30,Male,Unemployed,Graduate,Medium,Urban,2,2,5,2023-08-08,Phone
Wage Protection Scheme,Healthcare,3835,3,3,3,1,Good initiative but awareness needs to be increased.,Coimbatore,31-40,Female,Student,Graduate,Low,Urban,2,5,2,2023-08-09,Phone
Organic Farming Mission,Women Empowerment,2298,1,5,2,2,The scheme has significantly helped in accessing healthcare facilities.,Chennai,61+,Other,Unemployed,Doctorate,Low,Urban,2,5,1,2023-08-10,Online
Naan Mudhalvan Scheme,Social Welfare,1123,3,2,1,2,The women empowerment scheme needs more promotion in rural areas.,Chennai,18-30,Female,Professional,Postgraduate,High,Urban,5,3,5,2023-08-11,Online
Organic Farming Mission,Women Empowerment,1297,3,3,5,3,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Male,Business,High School,Low,Urban,4,4,4,2023-08-12,Online
Wage Protection Scheme,Education,388,2,3,4,4,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,51-60,Male,Student,Postgraduate,Medium,Rural,2,1,2,2023-08-13,In-person
Kalaignar Health Insurance,Healthcare,2509,4,1,1,1,The scheme has significantly helped in accessing healthcare facilities.,Trichy,18-30,Female,Professional,Doctorate,Low,Rural,4,2,3,2023-08-14,Online
Nehru Trophy for School Education,Healthcare,2671,3,4,4,3,The women empowerment scheme needs more promotion in rural areas.,Chennai,41-50,Female,Homemaker,Doctorate,High,Urban,4,3,1,2023-08-15,Online
Wage Protection Scheme,Education,3172,2,2,3,2,Satisfied with the welfare program; could improve ease of access.,Chennai,41-50,Female,Business,Doctorate,Medium,Rural,3,5,2,2023-08-16,In-person
Organic Farming Mission,Social Welfare,2382,1,1,4,5,The scheme has significantly helped in accessing healthcare facilities.,Madurai,18-30,Male,Unemployed,Postgraduate,Medium,Urban,1,3,4,2023-08-17,Phone
Uzhavar Naal Scheme,Agriculture,323,5,3,4,2,The education scheme needs improvement in terms of infrastructure.,Coimbatore,41-50,Female,Professional,High School,Low,Rural,2,5,2,2023-08-18,In-person
Uzhavar Naal Scheme,Social Welfare,2193,3,2,3,1,The agricultural scheme provided necessary aid in tough times.,Salem,51-60,Male,Professional,Graduate,Low,Rural,5,5,5,2023-08-19,Phone
Pensión de Viudedad,Agriculture,4392,4,3,2,5,The agricultural scheme provided necessary aid in tough times.,Coimbatore,18-30,Male,Professional,Postgraduate,Medium,Urban,2,5,2,2023-08-20,Online
Organic Farming Mission,Women Empowerment,4345,3,3,3,4,Good initiative but awareness needs to be increased.,Chennai,41-50,Female,Student,Doctorate,Medium,Urban,1,4,4,2023-08-21,Online
Organic Farming Mission,Social Welfare,1365,3,1,2,3,Good initiative but awareness needs to be increased.,Salem,18-30,Other,Homemaker,Postgraduate,Low,Urban,4,3,4,2023-08-22,In-person
